Model,cv_results,Train_Accuracy,Precision,Recall,F1_score,Val_Accuracy
random_forest,0.7792778609574604,1.0,1.0,1.0,1.0,0.7375
AdaBoost_clf,0.6869685637418402,0.7419871794871795,0.7634221620835803,0.7419871794871795,0.7366294844739222,0.7375
XGB_clf,0.773221103649902,1.0,1.0,1.0,1.0,0.675
